,V1_Dir,V1_Action,V1_Lane_Nu,V1_Driver1,V1_Vehicle,V2_Driver1,V2_Dir,V2_Action,V2_Lane_Nu,V2_Driver_,Total_Vehi,Fatalities,Injury_Typ,Injured,Property_D,Crash_Type,Pedalcycli,Pedestrian,Motorcycli,V1_Type
Total_Vehi,0.3102952681668933,0.21235954175043797,0.279856374097724,0.2960906233536896,0.409476465122873,0.6412798607457088,0.46421822425565373,0.5276411977057931,0.1537481086222609,0.07278923556561945,1.0,0.1373431689784215,0.32628307719552896,0.3207162806457039,0.3270939695315247,0.41085094303802844,0.16391774328352277,0.22500143038758746,0.06599871461557127,0.32038056280777644
Fatalities,0.5690838512882583,0.42293015058704875,0.43911927201403367,0.29263746043418337,0.3623451137726754,-0.01841219309805807,0.3420385949745226,0.20835463314151367,0.4870704467829009,0.6627155866484145,0.1373431689784215,1.0,0.4028861026986027,0.5203013614273143,0.5164590898425891,0.3622542665737813,0.0345279867827097,0.023944857949392,0.07039810573441792,0.4908633348084541
Injury_Typ,0.46333209875684694,0.42660850639304876,0.37420405699261877,0.3695862654896839,0.57413678547217,0.37628884318933936,0.5109727053860522,0.4819699589703623,0.3496275441806981,0.3180832935873743,0.32628307719552896,0.4028861026986027,1.0,-0.5806634023830413,-0.6538366533327926,0.5373680299465418,0.035939090407534596,0.06686179048090773,0.08806186355336235,0.4707115937965646
Injured,0.4385723079171507,0.29726499399526746,0.38491110537087797,0.2397758107505994,0.3469786092920807,0.17425275108368823,0.42378499901781747,0.335205686170327,0.3705953597740924,0.5589567638897714,0.3207162806457039,0.5203013614273143,-0.5806634023830413,0.9999999999999999,0.9814370671769651,0.37646194993221715,0.1142651940108933,0.16208106052731652,0.14682215212196767,0.3843320647284143
Property_D,0.4451491745167315,0.3006106290490848,0.3894313073940778,0.24690277012046147,0.3581850219172644,0.18813797076947603,0.43629079394844184,0.34848589240593963,0.37263539209550967,0.5606344302924211,0.3270939695315247,0.5164590898425891,-0.6538366533327926,0.9814370671769651,1.0,0.38693686790867443,0.12085637346535347,0.17662467278529992,0.15950177341739769,0.39352099745093516
Crash_Type,0.5189127620012819,0.6477416489170504,0.24632987662062192,0.35056967588323606,0.3223714372246599,0.4948435019429553,0.6128681071423627,0.3494685221476712,0.16305547478368634,0.27345482722498116,0.41085094303802844,0.3622542665737813,0.5373680299465418,0.37646194993221715,0.38693686790867443,0.9999999999999998,0.1066774054697032,0.15813528674264227,0.10907591687227708,0.4491267295267867
Pedalcycli,0.07701290214130523,0.06278046817182026,0.0373199930637822,0.027618410421888957,0.05685478204507524,0.1916559229603041,0.1113221478898744,0.12607504972325978,-0.01559291967421484,-0.02580656614123165,0.16391774328352277,0.0345279867827097,0.035939090407534596,0.1142651940108933,0.12085637346535347,0.1066774054697032,0.9999999999999998,0.003749792683502129,-0.002459073588546092,0.05774207094778061
Pedestrian,0.1160620991379393,0.07610702607916624,0.07783449569986575,0.06746143935534774,0.06891637908149932,0.2646915253215988,0.1561373146670224,0.1755409135912177,-0.009783881554947658,-0.02959659689512903,0.22500143038758746,0.023944857949392,0.06686179048090773,0.16208106052731652,0.17662467278529992,0.15813528674264227,0.003749792683502129,1.0,-0.0035807782854387635,0.09094270886474864
Motorcycli,0.09498630971071738,0.08990281134373412,0.0908922802483037,0.05406632829130308,0.08482628801266756,0.07821247512577353,0.09830421907034112,0.0661543366160392,0.06971809094677284,0.08881934506688172,0.06599871461557127,0.07039810573441792,0.08806186355336235,0.14682215212196767,0.15950177341739769,0.10907591687227708,-0.002459073588546092,-0.0035807782854387635,1.0,0.13612297734231588
V1_Type,0.4524501953704031,0.3723473966009978,0.41440105884512024,0.35375351009877076,0.5292490810083981,0.2772648371719978,0.46170501031870137,0.4388199922974482,0.40207774607367275,0.4735692522965356,0.32038056280777644,0.4908633348084541,0.4707115937965646,0.3843320647284143,0.39352099745093516,0.4491267295267867,0.05774207094778061,0.09094270886474864,0.13612297734231588,1.0
