,V1_Dir,V1_Action,V1_Lane_Nu,V1_Driver1,V1_Vehicle,V2_Driver1,V2_Dir,V2_Action,V2_Lane_Nu,V2_Driver_,Total_Vehi,Fatalities,Injury_Typ,Injured,Property_D,Crash_Type,Pedalcycli,Pedestrian,Motorcycli,V1_Type
Total_Vehi,-0.024103045433226604,-0.06539033794914759,0.018906334558296337,0.06996513179923491,0.07800470680575555,0.44118906810356046,0.30230531083641116,0.36811025710340634,-0.09813198272858022,-0.2467610615725204,1.0,-0.12894621021713695,-0.048556844627865636,0.06930155918630314,0.07344182620941377,0.14886863791852814,0.11745438376941038,0.15989158924189192,0.0019441368755482467,0.012552032649362789
Fatalities,0.15628468921770952,0.019429359202173934,-0.06810270583341976,-0.07647326586435321,-0.14066362684500408,-0.2839567460043566,-0.05864693312404785,-0.2690177161883784,-0.008316423523315264,0.1373506214917238,-0.12894621021713695,1.0,-0.1540932479022669,0.18544660908497826,0.16987861921410233,-0.06270214783016871,-0.045118243976221196,-0.08386384949290955,-0.02372772180837334,0.001884570271044711
Injury_Typ,-0.0389468919050802,0.08075531873703175,-0.028461470823766787,0.06777737477971235,0.08747441117604217,0.1081765960118283,0.03125991345365544,0.0744268011134665,-0.03145601110710165,-0.17631100259049412,-0.048556844627865636,-0.1540932479022669,0.9999999999999999,-0.7930444927696488,-0.8999954594146368,0.12395617619856558,-0.06109260946151098,-0.0765786405533946,-0.05179594433220713,0.030815240842744597
Injured,0.05461098672415456,-0.07416782797131542,0.014918350853002933,-0.07052217316095297,-0.09325514247986072,-0.1264802092373174,-0.03173612380918251,-0.1039068961815416,0.01701532699561977,0.19636031310824842,0.06930155918630314,0.18544660908497823,-0.7930444927696488,1.0,0.8933546449806169,-0.1060794294810413,0.05556257344512528,0.08219946561449401,0.06660410576640888,-0.03397105781178573
Property_D,0.05300241592058743,-0.07897419272895649,0.01947200738940213,-0.06505782291645328,-0.0875302340474648,-0.09003846859905595,-0.008769529965122848,-0.07163881563251105,0.011070259989399043,0.18567783828764997,0.07344182620941375,0.16987861921410236,-0.8999954594146368,0.8933546449806168,0.9999999999999999,-0.09759265843878677,0.08973198813445481,0.1324401075174,0.10696115715423787,-0.023731160926230437
Crash_Type,0.06164199826005791,0.36114361217438995,-0.16534136195633056,0.07825847598604498,0.07055427107298469,0.3604039456909664,0.30082450463671967,0.10510330868172713,-0.2595206969472923,-0.23283130273146954,0.14886863791852817,-0.06270214783016871,0.12395617619856558,-0.1060794294810413,-0.09759265843878677,1.0,0.06426956353169004,0.11716427500269776,0.0314912189531632,0.02051264838592938
Pedalcycli,0.029740596680247054,0.024972428005914895,-0.021458941641628378,-0.011175264846291597,0.03318254324406449,0.15957449120830663,0.12076570768476043,0.133087869236657,-0.07422597354932939,-0.09868209510262049,0.11745438376941036,-0.045118243976221196,-0.06109260946151097,0.05556257344512528,0.08973198813445482,0.06426956353169004,0.9999999999999998,-0.0068491622101595285,-0.013541204414073601,0.0008906855079200308
Pedestrian,0.05327020023953526,0.014071752689110716,-0.005689634588797052,0.015952982606108064,0.028086015109478873,0.2205133102668885,0.16453657682827508,0.17928360984738556,-0.09474377386126266,-0.13294042807805037,0.15989158924189192,-0.08386384949290954,-0.0765786405533946,0.08219946561449401,0.13244010751740004,0.11716427500269777,-0.0068491622101595285,1.0,-0.019707822247310786,0.01658827660783123
Motorcycli,0.013039061301191179,0.02247887068766984,0.013843161163706909,-0.00790981588720582,0.0028432705668745605,0.026872558200551712,0.017522654054005007,-0.00470796813609729,-0.00762338039116951,0.0009217375803272255,0.0019441368755482467,-0.023727721808373337,-0.05179594433220713,0.06660410576640888,0.10696115715423787,0.0314912189531632,-0.0135412044140736,-0.019707822247310786,1.0,0.09733267902837983
V1_Type,0.00031316585162680295,0.018813268220014293,0.045143879898721484,0.11542506873890526,0.0747091704201771,0.011529493806188201,-0.006975652702280444,0.020566795212318835,0.041698633942142044,0.016497421002866587,0.012552032649362789,0.001884570271044711,0.030815240842744597,-0.03397105781178573,-0.023731160926230434,0.02051264838592938,0.0008906855079200308,0.01658827660783123,0.09733267902837985,1.0
