,V1_Dir,V1_Action,V1_Lane_Nu,V1_Driver1,V1_Vehicle,V2_Driver1,V2_Dir,V2_Action,V2_Lane_Nu,V2_Driver_,Total_Vehi,Fatalities,Injury_Typ,Injured,Property_D,Crash_Type,Pedalcycli,Pedestrian,Motorcycli,V1_Type
Total_Vehi,0.2741702298739379,0.4245267607795656,0.33798481092423055,0.4537924571744863,0.04966296626605016,0.2536967011717808,0.07943650752245296,0.11767832912420789,0.42945753366352646,0.20450580847093652,0.0,0.037473269203545295,0.13353483409426847,0.36033397263982886,0.4977346551748314,0.2406101996050183,0.9563472258400072,0.9135394839636748,0.9592613689248317,0.20009540994822084
Fatalities,0.25735883950695493,0.3713878499520134,0.3532514092643947,0.5464157341630168,0.0680381199902974,0.7531449860437542,0.2139227433409568,0.3508843589290002,0.34942442271067814,0.04744342741880481,0.6132605179667151,0.0,0.1653706761253117,0.3400319837222986,0.4961432077124729,0.3406212819411741,0.987876829113416,0.9787705708561035,0.9665046419324343,0.2016260001811841
Injury_Typ,0.27241820262451216,0.3721800122261148,0.3520931638025744,0.49761815219433814,0.05499682334050392,0.576964351995892,0.17765533629572328,0.27048115903416375,0.37529091499760514,0.12551020764382034,0.5556706589922151,0.030750649853469175,0.0,0.4904023443825911,0.5201247119534791,0.28214623489656565,0.9854595483924989,0.9669006246876245,0.9611550560079437,0.2024653647082574
Injured,0.2585448173291749,0.4178248538478885,0.3292605895700978,0.563639247667162,0.07141614790977169,0.7198496566754771,0.20124251165435586,0.34389171468695745,0.341883693046741,0.014027934756305371,0.519372056772379,0.013976793574783482,0.40608544393880175,0.0,0.4485886002653525,0.3512112718085332,0.9729934102428394,0.9428562995068734,0.9433148102796968,0.2187556437665835
Property_D,0.17775178525962954,0.6747560635908537,0.20778945614935554,0.8526128829752294,0.15407929272712692,1.1343496727395133,0.22882968761464872,0.5795742008719271,0.24589037184688659,-0.5149678040474,0.21366864589110846,-0.06338332461217071,2.775518941124664,-2.5777780636082164,0.0,0.6767394184898219,0.8247243680407806,0.6347359285606353,0.6863609136125048,0.27049460345468535
Crash_Type,0.2704548804839144,0.2175748773414809,0.3632138166610416,0.41755947665124094,0.0375322657788207,0.2567805023864075,0.08476466766463792,0.1422638802341451,0.4449215539278562,0.21617536826411507,0.3816065694872751,0.04782910003108888,0.0511606770267513,0.4688369849168764,0.512989586872946,0.0,0.970194856694067,0.9215963858189468,0.9515844360789076,0.18428253562976163
Pedalcycli,0.23931953780989376,0.3317309826812328,0.3821493588011812,0.5656398083371194,0.04392728141389932,0.010014920478985112,0.00214434201444208,0.004027594390931366,0.5580087108895003,0.2894388670504191,0.1667823357907412,0.041694049443495036,0.20087587424879974,0.29741457319728976,0.4762328479609726,0.2376024521325596,0.0,0.9729340811719563,0.9801284339937197,0.20336356460386423
Pedestrian,0.22848489390204785,0.36738581377744867,0.33700308883260377,0.4909458822346798,0.05081936653143619,0.039874548457622505,0.01138861761258797,0.02223057519488203,0.5329512859860015,0.27849731775040976,0.18940082075334191,0.047322199376202786,0.1701927307012143,0.2910114499119095,0.4756097396530386,0.19432942433252978,0.9870622581670762,0.0,0.9803323232620872,0.18658774918669233
Motorcycli,0.2616007046749562,0.34243716093993765,0.3145855177541892,0.5327124836501,0.0560477179530818,0.5499457695615994,0.16722709753832407,0.28609455315328675,0.36868655005419415,0.09472885218431683,0.5446239795674038,0.033949977469622666,0.13639523335381726,0.31006185340835557,0.4813002296764823,0.2790141401725102,0.9913023145691223,0.981750209938344,0.0,0.09894299725068383
V1_Type,0.27030135818537,0.383950405893446,0.3304237946845246,0.48426553736988026,0.05439496196008426,0.610711833682022,0.18639149978720176,0.2846638179845051,0.34827451265446374,0.09046670986585478,0.5486986115297533,0.025870485316439262,0.12652122778985977,0.3889818496416553,0.5020675964467123,0.293240786548712,0.9822157977225583,0.9608178186824504,0.9452819947622518,0.0
